PHOTOELECTRIC EFFECT LAB - RAW DATA
Date: 2026-04-06 17:49:34
Portland State University Physics Dept.
Photocathode: Material #1
Work Function: 4.3700 eV
Wavelength: 4700 Angstroms
Frequency: 6.378563e+14 Hz
============================================================

Raw Current Data:
----------------------------------------
V_r (V)		I_total (A)		sigma_I (A)
1.95140		4.204055e-13		6.843567e-12
1.95447		1.083113e-13		7.196435e-12
1.95755		-5.005303e-13		7.227944e-12
1.96062		-2.954613e-13		6.898133e-12
1.96369		3.059695e-13		7.607462e-12
1.96677		6.933991e-13		7.357702e-12
1.96984		6.277817e-13		6.855522e-12
1.97291		-8.537098e-13		7.151389e-12
1.97599		4.884556e-13		6.693741e-12
1.97906		1.341727e-13		7.083703e-12
1.98213		-1.104510e-12		6.977714e-12
1.98521		-3.023126e-13		7.082676e-12
1.98828		-1.523569e-12		6.371022e-12
1.99135		-1.062231e-12		6.920460e-12
1.99442		-1.249470e-12		6.677992e-12
1.99750		-7.348148e-13		6.979548e-12
2.00057		7.348513e-13		7.237644e-12
2.00364		3.064927e-13		7.271654e-12
2.00672		5.426428e-13		6.980506e-12
2.00979		-3.270302e-14		7.317408e-12
2.01286		-8.756925e-13		6.731938e-12
2.01594		-2.111942e-13		6.692961e-12
2.01901		2.269779e-14		6.758692e-12
2.02208		-7.775012e-14		7.314320e-12
2.02516		1.399018e-13		6.682085e-12
2.02823		-9.537301e-13		6.933689e-12
2.03130		3.101309e-13		6.607694e-12
2.03437		-9.109605e-13		7.665472e-12
2.03745		-2.708840e-13		7.362400e-12
2.04052		3.690655e-13		7.315765e-12
2.04359		8.899106e-13		6.913523e-12
2.04667		-2.300503e-13		7.270400e-12
2.04974		-6.401778e-13		6.993311e-12
2.05281		2.339857e-13		6.527295e-12
2.05589		1.836863e-13		6.647702e-12
2.05896		-1.054135e-12		7.019136e-12
2.06203		6.205465e-13		7.184993e-12
2.06511		-1.523096e-12		6.345007e-12
2.06818		1.822817e-13		7.222037e-12
2.07125		6.513688e-13		7.065822e-12
2.07432		3.824287e-14		7.252737e-12
2.07740		-3.750361e-13		7.147394e-12
2.08047		5.370128e-14		6.949589e-12
2.08354		1.186525e-12		6.832229e-12
2.08662		-3.378589e-13		6.654882e-12
2.08969		3.732443e-13		6.956217e-12
2.09276		5.632333e-13		7.924556e-12
2.09584		-2.077632e-13		7.938188e-12
2.09891		-1.602923e-13		7.443296e-12
2.10198		5.623611e-13		7.525366e-12
2.10506		1.375222e-13		7.095423e-12
2.10813		1.656429e-13		7.617489e-12
2.11120		-3.874276e-13		6.764915e-12
2.11427		-1.708049e-13		8.011805e-12
2.11735		7.741844e-13		6.322114e-12
2.12042		1.683427e-12		6.426783e-12
2.12349		2.829204e-13		6.695375e-12
2.12657		-1.045112e-12		6.997099e-12
2.12964		-2.158954e-13		6.954230e-12
2.13271		1.483330e-13		6.994041e-12
2.13579		-6.704069e-13		7.310919e-12
2.13886		-9.127303e-13		6.702843e-12
2.14193		9.212165e-13		6.380478e-12
2.14501		-8.027804e-13		6.863193e-12
2.14808		-2.832691e-13		6.951006e-12
2.15115		-1.157886e-13		7.305805e-12
2.15422		7.152463e-13		7.031975e-12
2.15730		8.201899e-13		6.999947e-12
2.16037		-2.009348e-13		7.732506e-12
2.16344		-2.720353e-13		7.522010e-12
2.16652		-2.858908e-13		6.895142e-12
2.16959		-1.299227e-13		6.762647e-12
2.17266		1.595463e-12		6.861501e-12
2.17574		-2.637344e-13		7.135067e-12
2.17881		-1.064392e-12		7.651835e-12
2.18188		-1.813653e-13		7.148506e-12
2.18495		-5.704834e-13		6.937353e-12
2.18803		8.509377e-13		7.033314e-12
2.19110		-1.477573e-12		7.172557e-12
2.19417		4.878811e-13		7.643825e-12
2.19725		1.403725e-12		7.354895e-12
2.20032		-5.117916e-13		6.760652e-12
2.20339		-1.975984e-12		6.570047e-12
2.20647		8.296919e-13		6.708510e-12
2.20954		-5.674011e-13		6.952094e-12
2.21261		-1.116256e-12		6.902538e-12
2.21569		7.404798e-13		7.308933e-12
2.21876		4.776738e-14		7.389871e-12
2.22183		-2.740361e-13		6.624520e-12
2.22490		1.631367e-14		6.830071e-12
2.22798		1.933471e-13		7.020471e-12
2.23105		-3.828382e-13		7.345810e-12
2.23412		1.176657e-12		6.532593e-12
2.23720		8.745680e-13		6.854575e-12
2.24027		-1.099343e-12		6.822622e-12
2.24334		1.451724e-12		6.527394e-12
2.24642		6.796529e-13		7.019050e-12
2.24949		-8.688497e-13		6.559377e-12
2.25256		4.651272e-13		7.367129e-12
2.25564		9.033454e-13		6.900594e-12
2.25871		-4.541982e-13		7.024645e-12
2.26178		1.862329e-13		7.081366e-12
2.26485		1.217601e-12		7.549375e-12
2.26793		3.940650e-13		7.121837e-12
2.27100		5.313932e-13		6.552093e-12
2.27407		8.955607e-14		7.052285e-12
2.27715		-1.413668e-13		6.709663e-12
2.28022		-3.069049e-13		7.021563e-12
2.28329		2.374628e-13		7.040571e-12
2.28637		-4.194240e-13		7.355796e-12
2.28944		1.142298e-12		6.861923e-12
2.29251		9.991210e-13		7.505726e-12
2.29559		-3.789941e-13		7.567082e-12
2.29866		-7.628283e-13		6.628072e-12
2.30173		-6.078398e-13		7.381396e-12
2.30480		3.273495e-13		7.345804e-12
2.30788		6.291973e-14		7.034175e-12
2.31095		-4.866245e-13		6.598858e-12
2.31402		-9.079185e-14		7.235707e-12
2.31710		8.095370e-14		6.558957e-12
2.32017		9.044642e-14		7.038684e-12
2.32324		-1.228639e-13		7.021824e-12
2.32632		1.335342e-13		8.029478e-12
2.32939		-1.058350e-12		7.197296e-12
2.33246		4.899777e-14		7.268541e-12
2.33554		-9.664925e-13		7.156508e-12
2.33861		-4.528128e-13		6.773374e-12
2.34168		8.325494e-13		7.162399e-12
2.34475		-3.551429e-13		6.754392e-12
2.34783		2.690985e-13		6.685804e-12
2.35090		9.609240e-13		7.201075e-12
2.35397		3.319678e-13		6.590501e-12
2.35705		8.996029e-13		6.963571e-12
2.36012		5.061774e-13		7.183923e-12
2.36319		-1.717565e-13		6.942360e-12
2.36627		-1.730255e-13		6.852327e-12
2.36934		5.621404e-13		7.477022e-12
2.37241		-6.263609e-13		6.734250e-12
2.37549		6.429092e-13		8.024580e-12
2.37856		8.712592e-13		7.628884e-12
2.38163		6.339853e-13		7.184262e-12
2.38470		1.586204e-13		6.765652e-12
2.38778		-2.378461e-13		7.609595e-12
2.39085		-8.506062e-13		6.927626e-12
2.39392		-1.050663e-12		7.023143e-12
2.39700		-1.957836e-13		7.199923e-12
2.40007		-3.219757e-13		6.797075e-12
2.40314		2.226382e-13		6.492653e-12
2.40622		7.165191e-13		7.059140e-12
2.40929		-3.223059e-13		6.849737e-12
2.41236		-6.716394e-13		7.376667e-12
2.41544		1.083862e-12		7.213581e-12
2.41851		3.583645e-13		6.825522e-12
2.42158		8.515520e-13		6.893783e-12
2.42465		-2.062946e-14		6.689866e-12
2.42773		1.574345e-12		6.464588e-12
2.43080		1.737163e-13		7.030484e-12
2.43387		1.420640e-13		7.362253e-12
2.43695		3.788644e-13		7.359073e-12
2.44002		-6.066721e-13		6.510421e-12
2.44309		5.084477e-13		6.758799e-12
2.44617		4.350025e-13		7.478153e-12
2.44924		-7.078223e-13		7.400968e-12
2.45231		1.132354e-12		6.847999e-12
2.45539		-8.208127e-14		6.949478e-12
2.45846		1.026426e-12		6.968824e-12
2.46153		2.503123e-13		6.869253e-12
2.46460		4.000958e-13		7.053821e-12
2.46768		5.860616e-13		6.747394e-12
2.47075		-9.944109e-14		7.121226e-12
2.47382		-1.033557e-12		7.181401e-12
2.47690		1.395396e-12		7.103198e-12
2.47997		-9.613522e-13		6.794091e-12
2.48304		-1.843072e-12		8.259812e-12
2.48612		1.801176e-12		7.865004e-12
2.48919		9.692856e-13		7.573218e-12
2.49226		-8.609065e-13		7.033261e-12
2.49534		7.662466e-13		7.158349e-12
2.49841		1.662181e-13		7.826415e-12
2.50148		-1.430962e-12		6.870547e-12
2.50455		-8.105195e-13		6.931007e-12
2.50763		4.670094e-13		6.674741e-12
2.51070		6.547632e-13		6.917811e-12
2.51377		-3.533184e-13		6.866074e-12
2.51685		7.512889e-13		6.354014e-12
2.51992		-9.394979e-13		6.541208e-12
2.52299		-6.245985e-13		7.103708e-12
2.52607		-2.033372e-12		6.861718e-12
2.52914		2.934452e-13		6.834965e-12
2.53221		-1.025914e-12		7.195204e-12
2.53529		-5.295488e-13		6.388818e-12
2.53836		-6.566713e-13		7.184614e-12
2.54143		-4.764819e-13		7.194433e-12
2.54450		8.090693e-13		7.222921e-12
2.54758		1.622312e-14		7.922811e-12
2.55065		2.029377e-13		6.463715e-12
2.55372		-3.956209e-13		7.273269e-12
2.55680		2.707318e-13		6.917681e-12
2.55987		-5.831480e-13		6.900288e-12
2.56294		1.258596e-14		8.035488e-12
2.56602		-7.727130e-13		7.262871e-12
2.56909		1.889135e-12		6.722742e-12
2.57216		-1.339290e-14		7.791215e-12
2.57524		-7.751354e-13		7.282020e-12
2.57831		-9.742852e-13		7.091911e-12
2.58138		-9.408130e-13		7.258503e-12
2.58445		-6.867428e-13		7.308375e-12
2.58753		-4.499543e-13		7.505743e-12
2.59060		-1.574569e-12		6.702635e-12
2.59367		1.471518e-13		7.235993e-12
2.59675		-3.382144e-13		6.627246e-12
2.59982		-4.374087e-13		7.420684e-12
2.60289		-6.168411e-13		7.355894e-12
2.60597		-7.330617e-13		6.784635e-12
2.60904		1.655855e-13		7.052241e-12
2.61211		-5.245835e-13		7.268969e-12
2.61519		-2.794626e-14		6.935737e-12
2.61826		-1.448146e-12		7.038810e-12
2.62133		-3.761410e-13		7.449962e-12
2.62440		-1.991928e-14		6.761987e-12
2.62748		5.948072e-14		7.124003e-12
2.63055		8.998534e-13		6.400366e-12
2.63362		9.779771e-13		6.725854e-12
2.63670		-6.016893e-13		7.048193e-12
2.63977		4.068336e-13		7.012104e-12
2.64284		3.234112e-13		6.915861e-12
2.64592		-1.214120e-12		7.119892e-12
2.64899		5.098959e-13		7.428766e-12
2.65206		-6.238881e-13		7.123365e-12
2.65514		-1.507891e-13		6.653916e-12
2.65821		-2.827725e-13		6.868296e-12
2.66128		-1.069490e-12		6.677302e-12
2.66435		-8.331825e-13		7.015363e-12
2.66743		7.173561e-13		7.090345e-12
2.67050		6.612351e-14		7.264061e-12
2.67357		3.760089e-13		7.003234e-12
2.67665		4.403443e-13		6.925408e-12
2.67972		1.498755e-12		6.848490e-12
2.68279		-3.253319e-13		7.348586e-12
2.68587		-1.772359e-12		7.218561e-12
2.68894		-3.694481e-13		7.667936e-12
2.69201		6.035021e-15		6.890492e-12
2.69509		-9.644738e-13		6.256215e-12
2.69816		-1.074182e-13		7.180315e-12
2.70123		1.246235e-12		7.142367e-12
2.70430		1.865598e-13		7.352149e-12
2.70738		1.492802e-12		6.750862e-12
2.71045		1.501246e-12		6.563198e-12
2.71352		5.268510e-13		6.800832e-12
2.71660		-4.299756e-13		7.090658e-12
2.71967		-1.006586e-12		7.039496e-12
2.72274		9.963000e-13		7.512858e-12
2.72582		3.153957e-13		6.461386e-12
2.72889		-1.126247e-13		6.555875e-12
2.73196		-1.965235e-13		7.029930e-12
2.73504		-9.528355e-14		7.273418e-12
2.73811		2.295851e-13		7.295772e-12
2.74118		-2.112545e-13		7.060958e-12
2.74425		-5.873235e-13		6.791144e-12
2.74733		1.119092e-12		6.977389e-12
2.75040		-4.067666e-13		7.263263e-12
2.75347		-5.902556e-13		7.278570e-12
2.75655		3.397170e-13		7.307121e-12
2.75962		2.145718e-13		7.217989e-12
2.76269		-7.841243e-14		7.320544e-12
2.76577		2.862552e-13		6.866918e-12
2.76884		-6.975615e-13		7.492908e-12
2.77191		-1.967027e-13		6.985272e-12
2.77498		-4.106027e-13		7.038262e-12
2.77806		9.106031e-13		7.558658e-12
2.78113		-4.093360e-14		7.009479e-12
2.78420		-8.283798e-13		7.515795e-12
2.78728		5.008908e-13		7.586467e-12
2.79035		-9.622640e-13		7.112377e-12
2.79342		1.108008e-12		7.473468e-12
2.79650		-4.907069e-13		7.349115e-12
2.79957		-3.474520e-13		7.342514e-12
2.80264		5.074679e-13		6.550133e-12
2.80572		-3.060314e-13		7.366490e-12
2.80879		-6.805316e-13		7.125088e-12
2.81186		4.340516e-13		7.542585e-12
2.81493		-1.580295e-13		7.014452e-12
2.81801		7.704681e-14		7.238943e-12
2.82108		1.027013e-13		7.546887e-12
2.82415		-4.639622e-13		6.969868e-12
2.82723		-1.458028e-12		6.514285e-12
2.83030		3.513060e-13		7.940000e-12
2.83337		-1.528969e-13		6.972617e-12
2.83645		1.732051e-12		7.374010e-12
2.83952		6.477306e-13		6.802221e-12
2.84259		7.299330e-13		6.936296e-12
2.84567		-1.631803e-13		7.384205e-12
2.84874		3.769041e-13		7.224800e-12
2.85181		1.693334e-13		7.227197e-12
2.85488		6.590185e-13		7.200150e-12
2.85796		4.570270e-13		6.814195e-12
2.86103		-1.149941e-12		7.243534e-12
2.86410		4.262352e-13		7.840005e-12
2.86718		-6.291976e-13		7.318134e-12
2.87025		1.322205e-13		7.268066e-12
2.87332		1.227691e-12		6.311595e-12
2.87640		4.752066e-13		7.132517e-12
2.87947		2.685919e-13		6.677562e-12
2.88254		1.143162e-12		6.775643e-12
2.88562		-4.949531e-13		6.886417e-12
2.88869		-8.957279e-13		7.250822e-12
2.89176		-1.227220e-12		6.809945e-12
2.89483		-2.978713e-13		7.076303e-12
2.89791		-6.160723e-13		6.971495e-12
2.90098		1.926214e-13		6.635704e-12
2.90405		8.014882e-14		6.578753e-12
2.90713		7.902041e-13		7.758270e-12
2.91020		-1.344043e-12		7.067043e-12
2.91327		6.324438e-13		6.770239e-12
2.91635		5.867797e-13		6.599943e-12
2.91942		2.054317e-13		7.121999e-12
2.92249		5.241591e-13		7.024125e-12
2.92557		-1.194083e-13		7.539876e-12
2.92864		3.086178e-13		7.476619e-12
2.93171		-7.528605e-13		7.249821e-12
2.93478		6.176655e-13		7.909152e-12
2.93786		-6.059011e-13		6.827449e-12
2.94093		-9.093411e-13		7.106037e-12
2.94400		5.115358e-13		7.240145e-12
2.94708		3.538537e-13		6.645232e-12
2.95015		-8.848952e-13		7.467497e-12
2.95322		1.965385e-13		7.539348e-12
2.95630		1.167812e-13		7.351508e-12
2.95937		4.929122e-13		7.148057e-12
2.96244		-1.256264e-12		6.982030e-12
2.96552		-7.244553e-13		7.002967e-12
2.96859		-1.798751e-13		7.047201e-12
2.97166		-1.633894e-12		7.090240e-12
2.97473		7.424949e-13		7.159214e-12
2.97781		-6.832863e-13		6.618685e-12
2.98088		4.664058e-13		7.504926e-12
2.98395		-1.050558e-12		6.765849e-12
2.98703		-1.337679e-13		6.747717e-12
2.99010		4.394775e-13		7.402228e-12
2.99317		-6.291671e-14		7.043994e-12
2.99625		5.744817e-13		6.986320e-12
2.99932		-8.930446e-13		7.378599e-12
3.00239		6.542719e-13		7.570606e-12
3.00547		8.680624e-13		6.959118e-12
3.00854		-3.330104e-14		8.217874e-12
3.01161		8.098950e-13		6.952309e-12
3.01468		9.114102e-13		6.879814e-12
3.01776		-3.110175e-13		6.972762e-12
3.02083		-5.161083e-13		6.836662e-12
3.02390		1.219852e-12		7.317904e-12
3.02698		-2.313196e-13		7.494682e-12
3.03005		-9.378627e-14		8.031742e-12
3.03312		-1.962901e-13		6.792044e-12
3.03620		1.424003e-12		6.805659e-12
3.03927		5.114239e-13		7.184121e-12
3.04234		5.532083e-14		6.276351e-12
3.04542		-8.472247e-13		6.424402e-12
3.04849		-2.666859e-13		6.883575e-12
3.05156		-7.194547e-13		7.215553e-12
3.05463		-1.009499e-13		7.570295e-12
3.05771		9.539181e-13		7.128025e-12
3.06078		5.213585e-13		7.363285e-12
3.06385		-1.120150e-13		6.851934e-12
3.06693		-3.871780e-13		7.263698e-12
3.07000		-8.318574e-13		7.499164e-12

Total data points: 1000
