PHOTOELECTRIC EFFECT LAB - RAW DATA
Date: 2026-04-06 17:28:36
Portland State University Physics Dept.
Photocathode: Material #1
Work Function: 4.3700 eV
Wavelength: 2700 Angstroms
Frequency: 1.110342e+15 Hz
============================================================

Raw Current Data:
----------------------------------------
V_r (V)		I_total (A)		sigma_I (A)
0.14988		5.499290e-09		1.780845e-09
0.15011		5.500289e-09		1.689901e-09
0.15034		5.498719e-09		1.818141e-09
0.15057		5.070331e-09		1.595899e-09
0.15080		5.548954e-09		1.652999e-09
0.15103		5.750138e-09		1.765024e-09
0.15126		5.168670e-09		1.716395e-09
0.15149		5.531393e-09		1.752134e-09
0.15172		5.438448e-09		1.669582e-09
0.15195		5.565003e-09		1.626466e-09
0.15218		5.243968e-09		1.752956e-09
0.15241		5.281472e-09		1.670019e-09
0.15264		5.603202e-09		1.924948e-09
0.15287		5.179231e-09		1.641797e-09
0.15310		5.321276e-09		1.743805e-09
0.15333		5.495201e-09		1.754072e-09
0.15356		5.048794e-09		1.530481e-09
0.15379		5.050021e-09		1.694448e-09
0.15402		4.934886e-09		1.571184e-09
0.15425		5.148779e-09		1.738231e-09
0.15448		5.123734e-09		1.694596e-09
0.15471		5.398159e-09		1.562560e-09
0.15494		5.076170e-09		1.623258e-09
0.15518		5.187960e-09		1.597009e-09
0.15541		5.180604e-09		1.586919e-09
0.15564		4.838980e-09		1.619976e-09
0.15587		5.215042e-09		1.714647e-09
0.15610		5.236681e-09		1.469530e-09
0.15633		5.114768e-09		1.655804e-09
0.15656		5.230747e-09		1.560268e-09
0.15679		5.115282e-09		1.728663e-09
0.15702		4.975215e-09		1.589515e-09
0.15725		5.169410e-09		1.461412e-09
0.15748		5.115910e-09		1.601375e-09
0.15771		5.034925e-09		1.591755e-09
0.15794		4.884919e-09		1.701960e-09
0.15817		4.972017e-09		1.607224e-09
0.15840		4.935516e-09		1.561313e-09
0.15863		4.888055e-09		1.650513e-09
0.15886		4.931417e-09		1.541790e-09
0.15909		4.894251e-09		1.560387e-09
0.15932		4.663306e-09		1.533405e-09
0.15955		4.902016e-09		1.491811e-09
0.15978		4.755211e-09		1.559433e-09
0.16001		5.007381e-09		1.597094e-09
0.16024		5.026519e-09		1.542378e-09
0.16047		4.635099e-09		1.443085e-09
0.16070		4.771349e-09		1.417424e-09
0.16093		4.568474e-09		1.612755e-09
0.16116		4.818844e-09		1.387384e-09
0.16139		4.810236e-09		1.469310e-09
0.16162		4.567368e-09		1.545418e-09
0.16185		4.717799e-09		1.507518e-09
0.16208		4.932254e-09		1.322833e-09
0.16231		4.870382e-09		1.612585e-09
0.16254		4.402573e-09		1.289352e-09
0.16277		4.830417e-09		1.437937e-09
0.16300		4.653968e-09		1.353415e-09
0.16323		4.798308e-09		1.389971e-09
0.16346		4.737062e-09		1.595510e-09
0.16369		4.461688e-09		1.522334e-09
0.16392		4.622713e-09		1.416005e-09
0.16415		4.749180e-09		1.366082e-09
0.16438		4.569991e-09		1.474962e-09
0.16461		4.370673e-09		1.455574e-09
0.16484		4.531532e-09		1.547319e-09
0.16508		4.549358e-09		1.370660e-09
0.16531		4.733751e-09		1.411067e-09
0.16554		4.258429e-09		1.486028e-09
0.16577		4.558956e-09		1.348693e-09
0.16600		4.195468e-09		1.405411e-09
0.16623		4.531247e-09		1.388653e-09
0.16646		4.262835e-09		1.354546e-09
0.16669		4.339725e-09		1.393208e-09
0.16692		4.509018e-09		1.282740e-09
0.16715		4.554573e-09		1.379740e-09
0.16738		4.199868e-09		1.441650e-09
0.16761		4.256695e-09		1.244432e-09
0.16784		4.342683e-09		1.244238e-09
0.16807		4.286842e-09		1.341180e-09
0.16830		4.230085e-09		1.237282e-09
0.16853		4.250213e-09		1.486646e-09
0.16876		4.194260e-09		1.229406e-09
0.16899		4.205675e-09		1.298437e-09
0.16922		4.194364e-09		1.337554e-09
0.16945		4.158755e-09		1.402560e-09
0.16968		4.190200e-09		1.362429e-09
0.16991		4.280519e-09		1.310280e-09
0.17014		4.160315e-09		1.348899e-09
0.17037		4.146236e-09		1.283257e-09
0.17060		4.099480e-09		1.291821e-09
0.17083		4.210415e-09		1.270033e-09
0.17106		4.116112e-09		1.212489e-09
0.17129		4.152536e-09		1.374104e-09
0.17152		4.108385e-09		1.172442e-09
0.17175		4.015809e-09		1.229952e-09
0.17198		3.973918e-09		1.203499e-09
0.17221		4.153397e-09		1.205979e-09
0.17244		4.112815e-09		1.396625e-09
0.17267		3.992191e-09		1.176552e-09
0.17290		3.686760e-09		1.222673e-09
0.17313		3.789770e-09		1.199320e-09
0.17336		3.869646e-09		1.347114e-09
0.17359		3.940135e-09		1.326654e-09
0.17382		4.077668e-09		1.260963e-09
0.17405		3.774840e-09		1.227037e-09
0.17428		3.972337e-09		1.263041e-09
0.17451		3.603694e-09		1.262788e-09
0.17474		3.764284e-09		1.226184e-09
0.17497		3.478117e-09		1.148598e-09
0.17521		3.560359e-09		1.020504e-09
0.17544		3.694596e-09		1.201960e-09
0.17567		3.523808e-09		1.150921e-09
0.17590		3.854399e-09		1.150254e-09
0.17613		3.759031e-09		1.101396e-09
0.17636		3.606830e-09		1.227986e-09
0.17659		3.722677e-09		1.183394e-09
0.17682		3.523117e-09		1.132794e-09
0.17705		3.786684e-09		1.195883e-09
0.17728		3.638168e-09		1.221786e-09
0.17751		3.695860e-09		1.172709e-09
0.17774		3.470803e-09		1.207106e-09
0.17797		3.753180e-09		1.108192e-09
0.17820		3.578951e-09		1.166427e-09
0.17843		3.580128e-09		1.142443e-09
0.17866		3.442427e-09		1.088287e-09
0.17889		3.391246e-09		1.026598e-09
0.17912		3.323957e-09		1.045146e-09
0.17935		3.459629e-09		1.028933e-09
0.17958		3.248176e-09		1.040682e-09
0.17981		3.474018e-09		1.082410e-09
0.18004		3.523416e-09		1.060379e-09
0.18027		3.293543e-09		1.019194e-09
0.18050		3.554583e-09		1.125494e-09
0.18073		3.330588e-09		1.094737e-09
0.18096		3.413349e-09		1.100548e-09
0.18119		3.355339e-09		1.041898e-09
0.18142		3.224816e-09		1.061981e-09
0.18165		3.244043e-09		1.027176e-09
0.18188		3.142230e-09		9.754507e-10
0.18211		3.289427e-09		1.034280e-09
0.18234		3.457129e-09		1.102066e-09
0.18257		3.266404e-09		9.934700e-10
0.18280		3.233548e-09		1.032412e-09
0.18303		3.131777e-09		1.077971e-09
0.18326		3.239464e-09		9.785840e-10
0.18349		3.243377e-09		1.043314e-09
0.18372		3.296304e-09		1.007951e-09
0.18395		3.097934e-09		1.021787e-09
0.18418		3.027133e-09		9.994262e-10
0.18441		2.924748e-09		8.867355e-10
0.18464		3.104335e-09		9.429955e-10
0.18487		2.998652e-09		9.235209e-10
0.18511		3.043572e-09		9.117693e-10
0.18534		3.074235e-09		9.347843e-10
0.18557		2.997924e-09		8.296532e-10
0.18580		2.893591e-09		9.390996e-10
0.18603		2.939368e-09		9.627373e-10
0.18626		3.015980e-09		9.000741e-10
0.18649		2.853054e-09		8.791761e-10
0.18672		3.043655e-09		8.768130e-10
0.18695		3.002319e-09		9.913835e-10
0.18718		2.945442e-09		9.739404e-10
0.18741		2.774891e-09		8.860207e-10
0.18764		2.941054e-09		9.355157e-10
0.18787		2.974218e-09		8.406529e-10
0.18810		2.801191e-09		9.700486e-10
0.18833		2.816032e-09		8.717459e-10
0.18856		2.767739e-09		9.413936e-10
0.18879		2.932321e-09		8.483685e-10
0.18902		2.796065e-09		9.088292e-10
0.18925		2.802566e-09		8.738870e-10
0.18948		2.641850e-09		8.668971e-10
0.18971		2.626576e-09		8.932592e-10
0.18994		2.579926e-09		8.236577e-10
0.19017		2.540845e-09		8.291756e-10
0.19040		2.668944e-09		8.520130e-10
0.19063		2.592952e-09		8.370359e-10
0.19086		2.841489e-09		8.615087e-10
0.19109		2.657150e-09		7.911612e-10
0.19132		2.622012e-09		7.708603e-10
0.19155		2.599125e-09		8.102367e-10
0.19178		2.662213e-09		7.460941e-10
0.19201		2.389845e-09		8.613175e-10
0.19224		2.594967e-09		8.300874e-10
0.19247		2.516390e-09		7.312292e-10
0.19270		2.595053e-09		8.307409e-10
0.19293		2.411821e-09		7.449033e-10
0.19316		2.486838e-09		7.483362e-10
0.19339		2.403053e-09		7.605147e-10
0.19362		2.549097e-09		7.975608e-10
0.19385		2.338085e-09		7.982531e-10
0.19408		2.271290e-09		7.234670e-10
0.19431		2.296215e-09		7.236714e-10
0.19454		2.377316e-09		7.852853e-10
0.19477		2.384030e-09		7.371368e-10
0.19501		2.338056e-09		6.893779e-10
0.19524		2.369546e-09		7.159889e-10
0.19547		2.200610e-09		7.330334e-10
0.19570		2.378341e-09		6.912512e-10
0.19593		2.210061e-09		6.358796e-10
0.19616		2.198561e-09		7.038150e-10
0.19639		2.126581e-09		7.257545e-10
0.19662		2.090713e-09		7.187854e-10
0.19685		2.148159e-09		6.221355e-10
0.19708		2.147660e-09		6.636258e-10
0.19731		2.112933e-09		6.483638e-10
0.19754		2.160283e-09		6.560312e-10
0.19777		2.064475e-09		6.697764e-10
0.19800		2.048647e-09		6.450327e-10
0.19823		2.092606e-09		6.305106e-10
0.19846		2.044202e-09		6.742533e-10
0.19869		2.072074e-09		6.350150e-10
0.19892		2.017760e-09		6.781874e-10
0.19915		1.926623e-09		6.238794e-10
0.19938		2.007138e-09		5.882566e-10
0.19961		1.983597e-09		6.527470e-10
0.19984		1.969005e-09		5.797684e-10
0.20007		1.915701e-09		6.127111e-10
0.20030		1.993767e-09		6.433046e-10
0.20053		2.011011e-09		5.494001e-10
0.20076		1.961545e-09		6.017272e-10
0.20099		1.942809e-09		5.690170e-10
0.20122		1.833287e-09		5.513440e-10
0.20145		1.773072e-09		6.002489e-10
0.20168		1.912168e-09		5.420491e-10
0.20191		1.810512e-09		6.219112e-10
0.20214		1.754047e-09		5.354717e-10
0.20237		1.732594e-09		5.467327e-10
0.20260		1.737085e-09		6.102231e-10
0.20283		1.690812e-09		5.548358e-10
0.20306		1.725475e-09		4.907020e-10
0.20329		1.774420e-09		5.371431e-10
0.20352		1.649998e-09		5.445800e-10
0.20375		1.719724e-09		5.073600e-10
0.20398		1.576023e-09		5.007331e-10
0.20421		1.580567e-09		5.896821e-10
0.20444		1.642079e-09		4.994524e-10
0.20467		1.560814e-09		5.176851e-10
0.20490		1.460534e-09		4.653767e-10
0.20514		1.590045e-09		5.019612e-10
0.20537		1.596721e-09		4.684278e-10
0.20560		1.520646e-09		4.720470e-10
0.20583		1.523455e-09		4.947526e-10
0.20606		1.465712e-09		4.768416e-10
0.20629		1.443046e-09		4.528617e-10
0.20652		1.452625e-09		4.453650e-10
0.20675		1.490204e-09		4.604105e-10
0.20698		1.393913e-09		4.346190e-10
0.20721		1.396702e-09		4.149771e-10
0.20744		1.326528e-09		4.405412e-10
0.20767		1.323641e-09		3.946342e-10
0.20790		1.344985e-09		4.087196e-10
0.20813		1.411492e-09		4.417704e-10
0.20836		1.297002e-09		3.915656e-10
0.20859		1.280578e-09		4.057946e-10
0.20882		1.305003e-09		3.663647e-10
0.20905		1.317227e-09		3.809688e-10
0.20928		1.227046e-09		4.053698e-10
0.20951		1.168791e-09		3.741203e-10
0.20974		1.136384e-09		3.610496e-10
0.20997		1.222715e-09		3.778022e-10
0.21020		1.131450e-09		3.510715e-10
0.21043		1.092632e-09		3.820388e-10
0.21066		1.225018e-09		3.750553e-10
0.21089		1.158384e-09		3.367737e-10
0.21112		1.122787e-09		3.634704e-10
0.21135		1.056490e-09		3.444334e-10
0.21158		1.102309e-09		3.514066e-10
0.21181		9.910825e-10		3.335551e-10
0.21204		1.095777e-09		3.092908e-10
0.21227		1.015203e-09		3.481305e-10
0.21250		1.024623e-09		3.186513e-10
0.21273		9.870743e-10		3.075613e-10
0.21296		9.463917e-10		2.924778e-10
0.21319		9.285880e-10		3.116216e-10
0.21342		9.016371e-10		3.145346e-10
0.21365		9.992649e-10		2.613256e-10
0.21388		9.182406e-10		2.775914e-10
0.21411		8.776372e-10		2.759909e-10
0.21434		8.875867e-10		2.792237e-10
0.21457		8.161562e-10		2.690656e-10
0.21480		8.738711e-10		2.760765e-10
0.21504		7.897174e-10		2.483243e-10
0.21527		7.473573e-10		2.594910e-10
0.21550		7.808271e-10		2.331987e-10
0.21573		7.529365e-10		2.237099e-10
0.21596		7.524409e-10		2.345948e-10
0.21619		6.991924e-10		2.139603e-10
0.21642		7.020314e-10		2.252468e-10
0.21665		6.769951e-10		2.105099e-10
0.21688		7.117895e-10		2.102266e-10
0.21711		6.376819e-10		2.069486e-10
0.21734		6.265300e-10		2.100417e-10
0.21757		6.228399e-10		2.017488e-10
0.21780		5.891222e-10		1.938234e-10
0.21803		5.872762e-10		1.782096e-10
0.21826		5.772877e-10		1.799649e-10
0.21849		5.474519e-10		1.765743e-10
0.21872		5.160113e-10		1.808472e-10
0.21895		5.197101e-10		1.643303e-10
0.21918		4.803771e-10		1.683904e-10
0.21941		4.696963e-10		1.602824e-10
0.21964		4.693323e-10		1.460764e-10
0.21987		4.144788e-10		1.525130e-10
0.22010		4.280062e-10		1.334002e-10
0.22033		4.120413e-10		1.370950e-10
0.22056		3.892273e-10		1.215419e-10
0.22079		3.732263e-10		1.172474e-10
0.22102		3.465893e-10		1.063329e-10
0.22125		3.385123e-10		9.350173e-11
0.22148		3.111355e-10		9.619051e-11
0.22171		2.857675e-10		1.015648e-10
0.22194		2.930601e-10		9.074703e-11
0.22217		2.466691e-10		7.713586e-11
0.22240		2.575823e-10		8.431379e-11
0.22263		2.289578e-10		6.975533e-11
0.22286		2.038647e-10		6.957085e-11
0.22309		1.875952e-10		6.576294e-11
0.22332		1.797850e-10		5.385085e-11
0.22355		1.653271e-10		4.709858e-11
0.22378		1.438738e-10		4.396660e-11
0.22401		1.251835e-10		3.963326e-11
0.22424		1.051418e-10		3.446419e-11
0.22447		8.945057e-11		2.644125e-11
0.22470		6.681515e-11		2.281478e-11
0.22493		5.018345e-11		1.671680e-11
0.22517		3.166276e-11		1.154567e-11
0.22540		1.694452e-11		9.221094e-12
0.22563		1.193449e-12		6.841969e-12
0.22586		3.755815e-13		6.715409e-12
0.22609		2.366903e-13		7.182922e-12
0.22632		9.199176e-13		6.828694e-12
0.22655		-3.998154e-13		6.775556e-12
0.22678		7.921911e-13		7.402117e-12
0.22701		-2.929479e-13		6.864209e-12
0.22724		-5.040411e-13		7.003627e-12
0.22747		5.927829e-13		7.118004e-12
0.22770		2.291437e-13		7.351307e-12
0.22793		-1.231602e-13		7.588628e-12
0.22816		1.755138e-12		6.427812e-12
0.22839		2.419144e-13		6.896980e-12
0.22862		7.789023e-13		7.137437e-12
0.22885		-5.467544e-13		6.939842e-12
0.22908		3.561333e-13		7.188449e-12
0.22931		2.768874e-13		6.853316e-12
0.22954		-6.081099e-13		6.995606e-12
0.22977		-9.164804e-13		6.971794e-12
0.23000		-2.046495e-13		7.066948e-12

Total data points: 1000
